{'value': {'iter': 14, 'mutation_prob': 0.2382728234032922, 'food_benefit': 4, 'adj_risk': 4, 'kill_reward': 16}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 457.96942216704366}
{'value': {'iter': 7, 'mutation_prob': 0.756793949576601, 'food_benefit': 10, 'adj_risk': 4, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 382.012269763744}
{'value': {'iter': 7, 'mutation_prob': 0.756793949576601, 'food_benefit': 10, 'adj_risk': 4, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 528.0128462214277}
{'value': {'iter': 7, 'mutation_prob': 0.756793949576601, 'food_benefit': 10, 'adj_risk': 4, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 349.74398117426693}
{'value': {'iter': 5, 'mutation_prob': 0.7848046377234665, 'food_benefit': 10, 'adj_risk': 4, 'kill_reward': 11}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 241.52967042595506}
{'value': {'iter': 5, 'mutation_prob': 0.7848046377234665, 'food_benefit': 10, 'adj_risk': 4, 'kill_reward': 11}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 344.1948791211359}
{'value': {'iter': 5, 'mutation_prob': 0.7848046377234665, 'food_benefit': 10, 'adj_risk': 4, 'kill_reward': 11}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 535.1309314173011}
{'value': {'iter': 5, 'mutation_prob': 0.7848046377234665, 'food_benefit': 10, 'adj_risk': 4, 'kill_reward': 11}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 360.11959421279926}
{'value': {'iter': 5, 'mutation_prob': 0.7848046377234665, 'food_benefit': 10, 'adj_risk': 4, 'kill_reward': 11}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 414.7811274208248}
{'value': {'iter': 5, 'mutation_prob': 0.7848046377234665, 'food_benefit': 10, 'adj_risk': 4, 'kill_reward': 11}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 2080.531127420825}
{'value': {'iter': 5, 'mutation_prob': 0.7848046377234665, 'food_benefit': 10, 'adj_risk': 4, 'kill_reward': 11}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 2456.131127420825}
{'value': {'iter': 5, 'mutation_prob': 0.7848046377234665, 'food_benefit': 10, 'adj_risk': 4, 'kill_reward': 11}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 2456.131127420825}
{'value': {'iter': 5, 'mutation_prob': 0.7848046377234665, 'food_benefit': 10, 'adj_risk': 4, 'kill_reward': 11}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 2456.131127420825}
{'value': {'iter': 5, 'mutation_prob': 0.7848046377234665, 'food_benefit': 10, 'adj_risk': 4, 'kill_reward': 11}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 2456.131127420825}
{'value': {'iter': 5, 'mutation_prob': 0.7848046377234665, 'food_benefit': 10, 'adj_risk': 4, 'kill_reward': 11}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 2456.131127420825}
{'value': {'iter': 5, 'mutation_prob': 0.7848046377234665, 'food_benefit': 10, 'adj_risk': 4, 'kill_reward': 11}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 2456.131127420825}
{'value': {'iter': 5, 'mutation_prob': 0.7848046377234665, 'food_benefit': 10, 'adj_risk': 4, 'kill_reward': 11}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 2456.131127420825}
{'value': {'iter': 5, 'mutation_prob': 0.7848046377234665, 'food_benefit': 10, 'adj_risk': 4, 'kill_reward': 11}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 2456.131127420825}
{'value': {'iter': 5, 'mutation_prob': 0.7848046377234665, 'food_benefit': 10, 'adj_risk': 4, 'kill_reward': 11}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 2456.131127420825}
{'value': {'iter': 5, 'mutation_prob': 0.7848046377234665, 'food_benefit': 10, 'adj_risk': 4, 'kill_reward': 11}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 2456.131127420825}
{'value': {'iter': 5, 'mutation_prob': 0.7848046377234665, 'food_benefit': 10, 'adj_risk': 4, 'kill_reward': 11}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 2456.131127420825}
{'value': {'iter': 5, 'mutation_prob': 0.7848046377234665, 'food_benefit': 10, 'adj_risk': 4, 'kill_reward': 11}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 2456.131127420825}
{'value': {'iter': 5, 'mutation_prob': 0.7848046377234665, 'food_benefit': 10, 'adj_risk': 4, 'kill_reward': 11}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 2456.131127420825}
{'value': {'iter': 5, 'mutation_prob': 0.7848046377234665, 'food_benefit': 10, 'adj_risk': 4, 'kill_reward': 11}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 2456.131127420825}
{'value': {'iter': 5, 'mutation_prob': 0.7848046377234665, 'food_benefit': 10, 'adj_risk': 4, 'kill_reward': 11}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 2456.131127420825}
{'value': {'iter': 5, 'mutation_prob': 0.7848046377234665, 'food_benefit': 10, 'adj_risk': 4, 'kill_reward': 11}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 2456.131127420825}
{'value': {'iter': 5, 'mutation_prob': 0.7848046377234665, 'food_benefit': 10, 'adj_risk': 4, 'kill_reward': 11}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 2456.131127420825}
{'value': {'iter': 5, 'mutation_prob': 0.7848046377234665, 'food_benefit': 10, 'adj_risk': 4, 'kill_reward': 11}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 2456.131127420825}
{'value': {'iter': 5, 'mutation_prob': 0.7848046377234665, 'food_benefit': 10, 'adj_risk': 4, 'kill_reward': 11}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 149.1345911626446}
{'value': {'iter': 5, 'mutation_prob': 0.6115394509414307, 'food_benefit': 9, 'adj_risk': 4, 'kill_reward': 10}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 211.83459116264464}
{'value': {'iter': 5, 'mutation_prob': 0.6115394509414307, 'food_benefit': 9, 'adj_risk': 4, 'kill_reward': 10}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 211.83459116264464}
{'value': {'iter': 5, 'mutation_prob': 0.6115394509414307, 'food_benefit': 9, 'adj_risk': 4, 'kill_reward': 10}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 211.83459116264464}
{'value': {'iter': 5, 'mutation_prob': 0.6115394509414307, 'food_benefit': 9, 'adj_risk': 4, 'kill_reward': 10}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 211.83459116264464}
{'value': {'iter': 5, 'mutation_prob': 0.6115394509414307, 'food_benefit': 9, 'adj_risk': 4, 'kill_reward': 10}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 211.83459116264464}
{'value': {'iter': 5, 'mutation_prob': 0.6115394509414307, 'food_benefit': 9, 'adj_risk': 4, 'kill_reward': 10}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 211.83459116264464}
{'value': {'iter': 5, 'mutation_prob': 0.6115394509414307, 'food_benefit': 9, 'adj_risk': 4, 'kill_reward': 10}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 211.83459116264464}
{'value': {'iter': 5, 'mutation_prob': 0.6115394509414307, 'food_benefit': 9, 'adj_risk': 4, 'kill_reward': 10}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 211.83459116264464}
{'value': {'iter': 5, 'mutation_prob': 0.6115394509414307, 'food_benefit': 9, 'adj_risk': 4, 'kill_reward': 10}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 211.83459116264464}
{'value': {'iter': 5, 'mutation_prob': 0.6115394509414307, 'food_benefit': 9, 'adj_risk': 4, 'kill_reward': 10}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 211.83459116264464}
{'value': {'iter': 5, 'mutation_prob': 0.6115394509414307, 'food_benefit': 9, 'adj_risk': 4, 'kill_reward': 10}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 211.83459116264464}
{'value': {'iter': 5, 'mutation_prob': 0.6115394509414307, 'food_benefit': 9, 'adj_risk': 4, 'kill_reward': 10}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 747.6345911626446}
{'value': {'iter': 5, 'mutation_prob': 0.6115394509414307, 'food_benefit': 9, 'adj_risk': 4, 'kill_reward': 10}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 747.6345911626446}
{'value': {'iter': 5, 'mutation_prob': 0.6115394509414307, 'food_benefit': 9, 'adj_risk': 4, 'kill_reward': 10}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 747.6345911626446}
{'value': {'iter': 5, 'mutation_prob': 0.6115394509414307, 'food_benefit': 9, 'adj_risk': 4, 'kill_reward': 10}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 747.6345911626446}
{'value': {'iter': 5, 'mutation_prob': 0.6115394509414307, 'food_benefit': 9, 'adj_risk': 4, 'kill_reward': 10}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 747.6345911626446}
{'value': {'iter': 5, 'mutation_prob': 0.6115394509414307, 'food_benefit': 9, 'adj_risk': 4, 'kill_reward': 10}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 747.6345911626446}
{'value': {'iter': 5, 'mutation_prob': 0.6115394509414307, 'food_benefit': 9, 'adj_risk': 4, 'kill_reward': 10}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 747.6345911626446}
{'value': {'iter': 5, 'mutation_prob': 0.6115394509414307, 'food_benefit': 9, 'adj_risk': 4, 'kill_reward': 10}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 747.6345911626446}
{'value': {'iter': 5, 'mutation_prob': 0.6115394509414307, 'food_benefit': 9, 'adj_risk': 4, 'kill_reward': 10}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 747.6345911626446}
{'value': {'iter': 5, 'mutation_prob': 0.6115394509414307, 'food_benefit': 9, 'adj_risk': 4, 'kill_reward': 10}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 747.6345911626446}
{'value': {'iter': 5, 'mutation_prob': 0.6115394509414307, 'food_benefit': 9, 'adj_risk': 4, 'kill_reward': 10}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 747.6345911626446}
{'value': {'iter': 5, 'mutation_prob': 0.6115394509414307, 'food_benefit': 9, 'adj_risk': 4, 'kill_reward': 10}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 747.6345911626446}
{'value': {'iter': 5, 'mutation_prob': 0.6115394509414307, 'food_benefit': 9, 'adj_risk': 4, 'kill_reward': 10}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 747.6345911626446}
{'value': {'iter': 5, 'mutation_prob': 0.6115394509414307, 'food_benefit': 9, 'adj_risk': 4, 'kill_reward': 10}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 747.6345911626446}
{'value': {'iter': 5, 'mutation_prob': 0.6272020609942031, 'food_benefit': 9, 'adj_risk': 4, 'kill_reward': 8}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 747.6345911626446}
{'value': {'iter': 5, 'mutation_prob': 0.6272020609942031, 'food_benefit': 9, 'adj_risk': 4, 'kill_reward': 8}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 1174.9845911626446}
{'value': {'iter': 5, 'mutation_prob': 0.6272020609942031, 'food_benefit': 9, 'adj_risk': 4, 'kill_reward': 8}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 1174.9845911626446}
{'value': {'iter': 5, 'mutation_prob': 0.6272020609942031, 'food_benefit': 9, 'adj_risk': 4, 'kill_reward': 8}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 1174.9845911626446}
{'value': {'iter': 5, 'mutation_prob': 0.6272020609942031, 'food_benefit': 9, 'adj_risk': 4, 'kill_reward': 8}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 1174.9845911626446}
{'value': {'iter': 5, 'mutation_prob': 0.6272020609942031, 'food_benefit': 9, 'adj_risk': 4, 'kill_reward': 8}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 1174.9845911626446}
{'value': {'iter': 5, 'mutation_prob': 0.6272020609942031, 'food_benefit': 9, 'adj_risk': 4, 'kill_reward': 8}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 1174.9845911626446}
{'value': {'iter': 5, 'mutation_prob': 0.6272020609942031, 'food_benefit': 9, 'adj_risk': 4, 'kill_reward': 8}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 1174.9845911626446}
{'value': {'iter': 5, 'mutation_prob': 0.6272020609942031, 'food_benefit': 9, 'adj_risk': 4, 'kill_reward': 8}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 1174.9845911626446}
{'value': {'iter': 5, 'mutation_prob': 0.6272020609942031, 'food_benefit': 9, 'adj_risk': 4, 'kill_reward': 8}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 1174.9845911626446}
{'value': {'iter': 5, 'mutation_prob': 0.6272020609942031, 'food_benefit': 9, 'adj_risk': 4, 'kill_reward': 8}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 1174.9845911626446}
{'value': {'iter': 5, 'mutation_prob': 0.6272020609942031, 'food_benefit': 9, 'adj_risk': 4, 'kill_reward': 8}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 1174.9845911626446}
{'value': {'iter': 5, 'mutation_prob': 0.6272020609942031, 'food_benefit': 9, 'adj_risk': 4, 'kill_reward': 8}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 1174.9845911626446}
{'value': {'iter': 5, 'mutation_prob': 0.6272020609942031, 'food_benefit': 9, 'adj_risk': 4, 'kill_reward': 8}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 1174.9845911626446}
{'value': {'iter': 5, 'mutation_prob': 0.6272020609942031, 'food_benefit': 9, 'adj_risk': 4, 'kill_reward': 8}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 1174.9845911626446}
{'value': {'iter': 5, 'mutation_prob': 0.6272020609942031, 'food_benefit': 9, 'adj_risk': 4, 'kill_reward': 8}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 1174.9845911626446}
{'value': {'iter': 5, 'mutation_prob': 0.6272020609942031, 'food_benefit': 9, 'adj_risk': 4, 'kill_reward': 8}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 1174.9845911626446}
{'value': {'iter': 5, 'mutation_prob': 0.6272020609942031, 'food_benefit': 9, 'adj_risk': 4, 'kill_reward': 8}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 1876.7345911626446}
{'value': {'iter': 5, 'mutation_prob': 0.6272020609942031, 'food_benefit': 9, 'adj_risk': 4, 'kill_reward': 8}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 1876.7345911626446}
{'value': {'iter': 5, 'mutation_prob': 0.6272020609942031, 'food_benefit': 9, 'adj_risk': 4, 'kill_reward': 8}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 1876.7345911626446}
{'value': {'iter': 5, 'mutation_prob': 0.6272020609942031, 'food_benefit': 9, 'adj_risk': 4, 'kill_reward': 8}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 1876.7345911626446}
{'value': {'iter': 5, 'mutation_prob': 0.6272020609942031, 'food_benefit': 9, 'adj_risk': 4, 'kill_reward': 8}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 1876.7345911626446}
{'value': {'iter': 5, 'mutation_prob': 0.6272020609942031, 'food_benefit': 9, 'adj_risk': 4, 'kill_reward': 8}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 1876.7345911626446}
{'value': {'iter': 5, 'mutation_prob': 0.6272020609942031, 'food_benefit': 9, 'adj_risk': 4, 'kill_reward': 8}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 1876.7345911626446}
{'value': {'iter': 5, 'mutation_prob': 0.6272020609942031, 'food_benefit': 9, 'adj_risk': 4, 'kill_reward': 8}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 1876.7345911626446}
{'value': {'iter': 3, 'mutation_prob': 0.5534357334309707, 'food_benefit': 10, 'adj_risk': 5, 'kill_reward': 9}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 1876.7345911626446}
{'value': {'iter': 3, 'mutation_prob': 0.5534357334309707, 'food_benefit': 10, 'adj_risk': 5, 'kill_reward': 9}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 1876.7345911626446}
{'value': {'iter': 3, 'mutation_prob': 0.5534357334309707, 'food_benefit': 10, 'adj_risk': 5, 'kill_reward': 9}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 2594.6845911626447}
{'value': {'iter': 3, 'mutation_prob': 0.5534357334309707, 'food_benefit': 10, 'adj_risk': 5, 'kill_reward': 9}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 2594.6845911626447}
{'value': {'iter': 3, 'mutation_prob': 0.5534357334309707, 'food_benefit': 10, 'adj_risk': 5, 'kill_reward': 9}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 2594.6845911626447}
{'value': {'iter': 3, 'mutation_prob': 0.5534357334309707, 'food_benefit': 10, 'adj_risk': 5, 'kill_reward': 9}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 2594.6845911626447}
{'value': {'iter': 3, 'mutation_prob': 0.5534357334309707, 'food_benefit': 10, 'adj_risk': 5, 'kill_reward': 9}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 2594.6845911626447}
{'value': {'iter': 3, 'mutation_prob': 0.5534357334309707, 'food_benefit': 10, 'adj_risk': 5, 'kill_reward': 9}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 2594.6845911626447}
